72.9066947151234,46.2434778892708,-1
78.3628183077448,52.1783051238561,-1
78.5307107800893,50.089517237966,-1
72.0822228746737,47.4361866004364,-1
79.5192843421242,51.6850493472087,-1
74.2336525832894,49.9931987766328,-1
74.4142353391525,46.0830729902978,-1
78.4330670592261,49.4898265010782,-1
84.1541604176025,57.7569884596982,-1
82.5563861124943,54.9094002119403,-1
82.2887296603161,56.3689198136012,-1
79.9677534027029,49.691038852814,-1
75.9162818059943,49.5331490232322,-1
84.4836066753497,57.7837554042464,-1
80.8413771786992,53.1755935384463,-1
74.8875752589001,51.096566120386,-1
82.6113705643838,54.7467048502158,-1
76.8073164243626,49.8927638856086,-1
80.931796771313,52.0031851922651,-1
84.7185106895777,56.9986869279944,-1
79.3206496733291,53.0965130919552,-1
80.0410839630465,53.7879954322076,-1
75.0171300531295,48.4477901662582,-1
77.7039192642678,51.4001861889678,-1
76.6598353722485,48.4459679185596,-1
79.3052934274185,52.4211966459051,-1
80.1071151801902,53.1903929601549,-1
81.186359896618,53.2163066386655,-1
75.1617073842792,50.107596217619,-1
84.7798119889487,55.8759424747377,-1
78.836449527527,54.0447082673578,-1
82.8494139342145,52.9709719404281,-1
79.7797477813132,54.5118128772645,-1
81.7337216191082,53.2334060055983,-1
81.1410594356596,54.3811626573906,-1
79.4955671511962,53.60228633636,-1
72.7061909765379,48.8781788941718,-1
80.3878063723319,54.2943021504119,-1
83.0257297269099,55.280218320177,-1
78.9451643768764,53.9778457962821,-1
85.3534159065754,57.4879942386775,-1
81.938439567097,54.5547860397848,-1
84.9997382693001,54.3409003084853,-1
83.6437296881923,56.3885943386152,-1
78.5066494768818,53.3117776000829,-1
81.3289163845818,54.8357606090774,-1
79.8691852246311,53.8625184260172,-1
77.7291732857382,49.0008925877322,-1
80.659819730941,53.5121669292505,-1
82.3551251501588,54.4257257553907,-1
76.3583629191104,50.6545266522451,-1
81.8784540156008,55.8990581651456,-1
77.2042390551891,51.711480928101,-1
77.0599495105066,50.9131893657967,-1
79.078676412066,52.1968225319191,-1
78.7862107234447,52.9558277303639,-1
81.5231956723141,54.6477929904199,-1
78.5690078583589,52.3870667877772,-1
79.8105783842114,53.1435940190773,-1
77.4516970132427,50.9356413867828,-1
78.2109040944337,55.8439425492961,-1
89.9869419761492,64.0528067083608,-1
87.2154478635569,60.8004738438403,-1
81.4319773802896,56.2247041563223,-1
82.3304881593774,57.8736149744925,-1
80.4362918586445,55.7378133639776,-1
88.4418149518771,61.0390772983112,-1
76.8194546469528,52.7566785797858,-1
82.5921329790597,57.6412576478099,-1
78.0566391818016,54.2763907162557,-1
78.9805801952013,55.1013665252517,-1
80.2716808422149,56.3747955091291,-1
81.1743726370671,56.0632819559867,-1
80.333319296767,56.629252955245,-1
79.6976300360477,55.3587629400943,-1
78.7225120779779,54.7128841220471,-1
79.3085847445134,56.2529200445639,-1
83.912225885659,59.2019217724597,-1
85.0728356034239,60.7677660221651,-1
83.2918231772012,57.2825837947196,-1
76.7986538082246,52.8816289274948,-1
78.1536348748298,53.6828716190805,-1
79.7723748622017,56.0378518535479,-1
82.3829157874681,57.5362009677298,-1
77.6993496257815,54.0652473925946,-1
78.351895180893,54.5347911145045,-1
72.745744735182,49.8122741496603,-1
81.5824996139528,58.737736624138,-1
84.6444953955499,61.5472904186898,-1
85.9667599056579,60.4001507331128,-1
86.3535722384727,60.1546683717802,-1
75.8374523685788,52.7758938446288,-1
80.7755427626762,56.0161798627245,-1
82.1414548674583,57.9452129769874,-1
80.4004282445538,57.8323304447174,1
86.1313999684433,62.892658287574,1
85.0729995808509,60.4187908805745,1
87.0450486419898,62.1793879618311,1
75.3098971557089,53.0337112266891,1
81.2118086370212,58.8190637226417,1
79.4941197013764,56.5866399546292,1
79.2267611673038,57.012446769826,1
79.9506489115217,57.0544370900598,1
82.1496379705899,58.8465313134114,1
85.7266829038891,62.2543485078923,1
79.8780167928786,58.1686954967256,1
80.5530645995647,57.2996208031779,1
89.7165097085103,64.1048835050658,1
80.2087596903204,57.4899064003255,1
84.6939922216281,61.7763931521111,1
84.5181154872816,58.4249401501633,1
85.8742893838747,61.7323502440546,1
91.447855298454,66.7740499271539,1
81.7177138049649,58.0724995121003,1
80.5268550847568,57.7122485091379,1
86.7214383382356,62.3787386283608,1
84.8326599972984,61.3330783052334,1
73.6939480759796,51.1338949618205,1
84.2957453785747,59.6458158661318,1
80.3147467321547,58.5872822269753,1
87.0346333075884,63.6988230836554,1
74.5661703080152,52.6405740825731,1
83.8210210787328,60.8854881134426,1
78.1222572926734,55.9499305361404,1
83.9583473951201,59.9321117815115,1
80.1106159147817,57.1555991480167,1
81.8532377078678,59.2424683548645,1
79.616443182586,56.8975045329464,1
80.8730112402781,56.5219062146463,1
83.749676999091,60.6670386741489,1
82.5835058342628,59.7814977736495,1
77.5627394907389,55.4250948231753,1
85.5175375933275,62.9418526462191,1
78.7566604399076,58.9485547042557,1
79.5372335335268,61.8805174049338,1
87.6240237348426,65.9869066385213,1
79.7484990587295,60.2465874796154,1
82.2143385519798,61.2436182293542,1
87.1279292679859,64.2720780042343,1
86.5907158713169,65.1590072751825,1
79.3457016080632,61.0964187661136,1
83.1693526966219,63.028407699852,1
78.9868311961327,57.9090887125572,1
83.8014398894635,62.4173564680624,1
86.0265673017915,65.2995668385485,1
80.3390179663822,59.5791316404329,1
81.2418965351377,61.7626502374777,1
83.3712957326346,61.7595415339355,1
76.9208151960063,59.0549793815872,1
88.2221965314375,64.7221739299764,1
75.2569170738651,58.0965246403059,1
79.361046406752,60.6662459128144,1
87.0133340325209,64.5990753210565,1
75.2656800219712,55.3567254918952,1
81.3969301438634,60.0042558119268,1
85.9095922129666,63.7469481779185,1
85.233280055643,66.2452911263524,1
82.7958024908955,63.5293767983195,1
83.8569177101978,61.750124616527,1
86.2436889219281,63.6980717717579,1
78.8136560012973,58.6199856240625,1
87.5087134396378,67.3375298126113,1
82.2935338556614,63.2498019051335,1
78.4729629577843,60.9733252053393,1
82.17905062209,63.5955886308265,1
83.8401251580684,64.7858316507943,1
76.0285602360172,56.6094733609999,1
88.8235380868879,67.0462741998303,1
87.4453646942454,65.0202446371589,1
87.3485418569627,64.6761241485243,1
82.9674542517145,61.4016070817591,1
79.9029610465893,61.2218060881778,1
88.1290756516348,66.0948100081096,1
84.8044176026255,64.2879012904997,1
77.4116239441618,59.4313237813072,1
80.1647181928476,59.921047200504,1
77.1973709320755,57.884173833669,1
79.9312084538377,60.1614044951133,1
84.5665212173511,65.1507936292745,1
79.8220371372295,58.6876229899809,1
81.3385577983749,61.5958453367344,1
79.6832765876633,59.7637821311897,1
89.143435312866,66.1244541371804,1
80.8721701839122,61.8018340197313,1
79.4795588733413,58.8435864997798,1
82.2121522451322,62.55154711709,1
82.8188731482842,61.5357118565285,1
